design,recipe,nodes,levels,iterations
tv80_orig.bench,"rs -K 14;rs -K 16 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 8 -N 1;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 14 -N 3;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rs -K 12 -N 2;rwz;rs -K 12 -N 1;rs -K 12; b -l",9210,51,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 8 -N 1;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 14 -N 3;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 12; b -l",9163,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 8 -N 1;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 12; b -l",9158,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 12; b -l",9166,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9115,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rs -K 16 -N 1;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9172,51,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9115,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 14 -N 2;rs -K 16 -N 2; b -l",9096,51,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rw;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rs -K 16 -N 3;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9170,51,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9150,51,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9124,50,0
tv80_orig.bench,"rs -K 14;rs -K 14 -N 3;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9124,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 10;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9084,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9097,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 6 -N 2;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rs -K 12 -N 3;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9152,51,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 1;rs -K 16 -N 2; b -l",9100,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 16 -N 1;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9094,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9094,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rs -K 8;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9425,51,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 6 -N 1; b -l",9112,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 14;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9094,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 14;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 10 -N 3;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9094,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 14;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9096,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6 -N 1;rs -K 14 -N 2;rs -K 14;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rs -K 10 -N 1;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9132,51,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 14;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9096,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 14;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9096,50,0
tv80_orig.bench,"rs -K 14;rs -K 8;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 14;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2;rs -K 4 -N 1",9142,52,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 14;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9093,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 14;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 6 -N 3; b -l",9105,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9075,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2;rs -K 10 -N 2",9120,52,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 6;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9091,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rs -K 16;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9137,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 6;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rw;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9084,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9074,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 10 -N 3;rs -K 4;rwz;rs -K 6 -N 2;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9138,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9074,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 6 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 10 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9092,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9074,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rs -K 6;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 16 -N 2;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9433,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9078,50,0
tv80_orig.bench,"rs -K 16 -N 1;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9070,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rs -K 6;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9162,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12 -N 2;rs -K 16 -N 2; b -l",9078,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 16 -N 2; b -l",9096,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 12 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 16 -N 2; b -l",9118,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rwz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 16 -N 2; b -l",9384,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 12 -N 3; b -l",9101,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 12 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 12;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 12 -N 3; b -l",9120,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 12;rs -K 12 -N 3; b -l",9101,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rs -K 14;rwz;rs -K 12;rs -K 12 -N 3; b -l",9162,51,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 10;rs -K 12 -N 3; b -l",9100,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 4;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9100,50,0
tv80_orig.bench,"rs -K 14;rs -K 16;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9100,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9130,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rs -K 12 -N 2;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9168,51,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rw;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9422,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9124,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rs -K 6 -N 1;rwz;rs -K 8 -N 1;rs -K 12 -N 3; b -l",9171,51,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3;b",9140,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 10 -N 1;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 12 -N 3;b",9174,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 6 -N 2;b",9173,50,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rs -K 14 -N 1;rwz;rs -K 8 -N 1;rs -K 6 -N 2;b",9220,51,0
tv80_orig.bench,"rs -K 14;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 6 -N 2;rs -K 6 -N 2;b",9180,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 6 -N 2;b",9178,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 14 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 16 -N 2;b",9133,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 16 -N 2;b",9145,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 16 -N 2;b",9145,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;b;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 8 -N 1;rs -K 16 -N 2;b",9032,51,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 8 -N 1;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9141,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9131,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12 -N 2;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9131,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 10 -N 3;rs -K 12;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9131,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 16 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9135,50,0
tv80_orig.bench,"rs -K 12 -N 1;rs -K 12;rs -K 10 -N 3;rfz;rs -K 14 -N 1;rs -K 4 -N 2;rs -K 4 -N 2;rs -K 4 -N 1;rs -K 12 -N 2;rs -K 12;rs -K 12 -N 3;rs -K 8 -N 3;rs -K 14 -N 3;rwz;rwz;rs -K 16 -N 2;rs -K 16 -N 2;b",9134,50,0
